Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
289	Vani_etal_2021.E1.7.obj_rc	5	divorced	13.29	12.787	0
289	Vani_etal_2021.E1.7.obj_rc	5	divorced	13.061	12.629	1
290	Vani_etal_2021.E1.8.subj_rc	0	The	3.077	3.182	0
290	Vani_etal_2021.E1.8.subj_rc	0	The	3.172	2.69	1
290	Vani_etal_2021.E1.8.subj_rc	0	The	3.229	3.309	0
290	Vani_etal_2021.E1.8.subj_rc	0	The	3.207	3.499	1
290	Vani_etal_2021.E1.8.subj_rc	1	writer	9.074	7.359	0
290	Vani_etal_2021.E1.8.subj_rc	1	writer	8.784	7.394	1
290	Vani_etal_2021.E1.8.subj_rc	1	writer	8.856	7.614	0
290	Vani_etal_2021.E1.8.subj_rc	1	writer	9.212	7.391	1
290	Vani_etal_2021.E1.8.subj_rc	2	that	6.562	6.182	0
290	Vani_etal_2021.E1.8.subj_rc	2	that	6.582	6.317	1
290	Vani_etal_2021.E1.8.subj_rc	2	that	6.587	6.457	0
290	Vani_etal_2021.E1.8.subj_rc	2	that	6.546	6.584	1
290	Vani_etal_2021.E1.8.subj_rc	3	complimented	11.346	10.961	0
290	Vani_etal_2021.E1.8.subj_rc	3	complimented	11.119	10.952	1
290	Vani_etal_2021.E1.8.subj_rc	3	complimented	11.276	10.968	0
290	Vani_etal_2021.E1.8.subj_rc	3	complimented	11.175	10.828	1
290	Vani_etal_2021.E1.8.subj_rc	4	the	1.924	1.726	0
290	Vani_etal_2021.E1.8.subj_rc	4	the	1.959	1.731	1
290	Vani_etal_2021.E1.8.subj_rc	4	the	1.991	1.887	0
290	Vani_etal_2021.E1.8.subj_rc	4	the	1.95	2.021	1
290	Vani_etal_2021.E1.8.subj_rc	5	photographer	10.098	9.417	0
290	Vani_etal_2021.E1.8.subj_rc	5	photographer	10.556	9.348	1
290	Vani_etal_2021.E1.8.subj_rc	5	photographer	10.344	9.367	0
290	Vani_etal_2021.E1.8.subj_rc	5	photographer	9.977	7.516	1
291	Vani_etal_2021.E1.8.obj_rc	0	The	3.119	2.995	0
291	Vani_etal_2021.E1.8.obj_rc	0	The	3.105	2.929	1
291	Vani_etal_2021.E1.8.obj_rc	0	The	3.158	2.922	0
291	Vani_etal_2021.E1.8.obj_rc	0	The	3.118	2.975	1
291	Vani_etal_2021.E1.8.obj_rc	1	writer	8.7	7.67	0
291	Vani_etal_2021.E1.8.obj_rc	1	writer	8.921	8.209	1
291	Vani_etal_2021.E1.8.obj_rc	1	writer	9.129	7.419	0
291	Vani_etal_2021.E1.8.obj_rc	1	writer	8.789	7.581	1
291	Vani_etal_2021.E1.8.obj_rc	2	that	6.68	6.09	0
291	Vani_etal_2021.E1.8.obj_rc	2	that	6.374	6.069	1
291	Vani_etal_2021.E1.8.obj_rc	2	that	6.478	5.974	0
291	Vani_etal_2021.E1.8.obj_rc	2	that	6.325	6.057	1
291	Vani_etal_2021.E1.8.obj_rc	3	the	4.295	3.794	0
291	Vani_etal_2021.E1.8.obj_rc	3	the	4.279	3.975	1
291	Vani_etal_2021.E1.8.obj_rc	3	the	4.187	4.12	0
291	Vani_etal_2021.E1.8.obj_rc	3	the	4.261	4.102	1
291	Vani_etal_2021.E1.8.obj_rc	4	photographer	9.612	8.342	0
291	Vani_etal_2021.E1.8.obj_rc	4	photographer	9.647	8.623	1
291	Vani_etal_2021.E1.8.obj_rc	4	photographer	10.158	8.696	0
291	Vani_etal_2021.E1.8.obj_rc	4	photographer	9.816	8.009	1
291	Vani_etal_2021.E1.8.obj_rc	5	complimented	11.884	11.51	0
291	Vani_etal_2021.E1.8.obj_rc	5	complimented	11.981	11.011	1
291	Vani_etal_2021.E1.8.obj_rc	5	complimented	11.678	10.881	0
291	Vani_etal_2021.E1.8.obj_rc	5	complimented	11.865	11.78	1
292	Vani_etal_2021.E1.9.subj_rc	0	The	3.105	3.044	0
292	Vani_etal_2021.E1.9.subj_rc	0	The	3.084	3.308	1
292	Vani_etal_2021.E1.9.subj_rc	0	The	3.251	2.911	0
292	Vani_etal_2021.E1.9.subj_rc	0	The	3.229	3.526	1
292	Vani_etal_2021.E1.9.subj_rc	1	burglar	14.629	12.448	0
292	Vani_etal_2021.E1.9.subj_rc	1	burglar	14.324	13.804	1
292	Vani_etal_2021.E1.9.subj_rc	1	burglar	15.109	13.257	0
292	Vani_etal_2021.E1.9.subj_rc	1	burglar	14.855	13.236	1
292	Vani_etal_2021.E1.9.subj_rc	2	that	5.591	5.515	0
292	Vani_etal_2021.E1.9.subj_rc	2	that	5.715	5.511	1
292	Vani_etal_2021.E1.9.subj_rc	2	that	5.597	5.28	0
292	Vani_etal_2021.E1.9.subj_rc	2	that	5.593	5.36	1
292	Vani_etal_2021.E1.9.subj_rc	3	scared	8.701	8.079	0
292	Vani_etal_2021.E1.9.subj_rc	3	scared	8.791	8.335	1
292	Vani_etal_2021.E1.9.subj_rc	3	scared	8.647	7.858	0
292	Vani_etal_2021.E1.9.subj_rc	3	scared	9.05	8.589	1
292	Vani_etal_2021.E1.9.subj_rc	4	the	1.664	1.877	0
292	Vani_etal_2021.E1.9.subj_rc	4	the	1.688	1.629	1
292	Vani_etal_2021.E1.9.subj_rc	4	the	1.714	1.553	0
292	Vani_etal_2021.E1.9.subj_rc	4	the	1.679	1.84	1
292	Vani_etal_2021.E1.9.subj_rc	5	policeman	10.985	10.028	0
292	Vani_etal_2021.E1.9.subj_rc	5	policeman	10.974	10.421	1
292	Vani_etal_2021.E1.9.subj_rc	5	policeman	11.487	10.108	0
292	Vani_etal_2021.E1.9.subj_rc	5	policeman	11.299	9.589	1
293	Vani_etal_2021.E1.9.obj_rc	0	The	3.13	3.181	0
293	Vani_etal_2021.E1.9.obj_rc	0	The	3.156	2.762	1
293	Vani_etal_2021.E1.9.obj_rc	0	The	3.138	3.3	0
293	Vani_etal_2021.E1.9.obj_rc	0	The	3.076	2.725	1
293	Vani_etal_2021.E1.9.obj_rc	1	burglar	14.425	12.802	0
293	Vani_etal_2021.E1.9.obj_rc	1	burglar	14.731	12.767	1
293	Vani_etal_2021.E1.9.obj_rc	1	burglar	15.177	13.389	0
293	Vani_etal_2021.E1.9.obj_rc	1	burglar	14.991	12.688	1
293	Vani_etal_2021.E1.9.obj_rc	2	that	5.611	5.344	0
293	Vani_etal_2021.E1.9.obj_rc	2	that	5.593	5.526	1
293	Vani_etal_2021.E1.9.obj_rc	2	that	5.614	5.321	0
293	Vani_etal_2021.E1.9.obj_rc	2	that	5.639	5.593	1
293	Vani_etal_2021.E1.9.obj_rc	3	the	4.967	4.197	0
293	Vani_etal_2021.E1.9.obj_rc	3	the	5.165	4.487	1
293	Vani_etal_2021.E1.9.obj_rc	3	the	4.942	4.589	0
293	Vani_etal_2021.E1.9.obj_rc	3	the	5.006	4.741	1
293	Vani_etal_2021.E1.9.obj_rc	4	policeman	9.759	8.084	0
293	Vani_etal_2021.E1.9.obj_rc	4	policeman	8.857	7.633	1
293	Vani_etal_2021.E1.9.obj_rc	4	policeman	11.181	8.477	0
293	Vani_etal_2021.E1.9.obj_rc	4	policeman	9.488	7.865	1
293	Vani_etal_2021.E1.9.obj_rc	5	scared	10.081	9.54	0
293	Vani_etal_2021.E1.9.obj_rc	5	scared	10.299	9.168	1
293	Vani_etal_2021.E1.9.obj_rc	5	scared	9.962	9.263	0
293	Vani_etal_2021.E1.9.obj_rc	5	scared	10.195	9.351	1
294	Vani_etal_2021.E1.10.subj_rc	0	The	3.122	3.147	0
294	Vani_etal_2021.E1.10.subj_rc	0	The	3.13	3.061	1
294	Vani_etal_2021.E1.10.subj_rc	0	The	3.092	2.967	0
294	Vani_etal_2021.E1.10.subj_rc	0	The	3.159	2.809	1
294	Vani_etal_2021.E1.10.subj_rc	1	editor	10.064	8.63	0
294	Vani_etal_2021.E1.10.subj_rc	1	editor	10.045	9.667	1
294	Vani_etal_2021.E1.10.subj_rc	1	editor	10.149	9.538	0
294	Vani_etal_2021.E1.10.subj_rc	1	editor	10.127	9.345	1
294	Vani_etal_2021.E1.10.subj_rc	2	that	6.578	6.269	0
294	Vani_etal_2021.E1.10.subj_rc	2	that	6.44	5.948	1
294	Vani_etal_2021.E1.10.subj_rc	2	that	6.557	5.683	0
294	Vani_etal_2021.E1.10.subj_rc	2	that	6.523	6.475	1
294	Vani_etal_2021.E1.10.subj_rc	3	angered	11.705	10.266	0
294	Vani_etal_2021.E1.10.subj_rc	3	angered	11.628	10.757	1
294	Vani_etal_2021.E1.10.subj_rc	3	angered	11.729	10.986	0
294	Vani_etal_2021.E1.10.subj_rc	3	angered	11.695	11.082	1
294	Vani_etal_2021.E1.10.subj_rc	4	the	2.336	2.181	0
294	Vani_etal_2021.E1.10.subj_rc	4	the	2.323	2.004	1
294	Vani_etal_2021.E1.10.subj_rc	4	the	2.308	2.15	0
294	Vani_etal_2021.E1.10.subj_rc	4	the	2.39	2.512	1
294	Vani_etal_2021.E1.10.subj_rc	5	writer	7.121	5.52	0
294	Vani_etal_2021.E1.10.subj_rc	5	writer	8.706	6.957	1
294	Vani_etal_2021.E1.10.subj_rc	5	writer	7.971	6.186	0
294	Vani_etal_2021.E1.10.subj_rc	5	writer	7.131	5.216	1
295	Vani_etal_2021.E1.10.obj_rc	0	The	3.101	3.044	0
295	Vani_etal_2021.E1.10.obj_rc	0	The	3.05	3.024	1
295	Vani_etal_2021.E1.10.obj_rc	0	The	3.098	2.85	0
295	Vani_etal_2021.E1.10.obj_rc	0	The	3.069	3.019	1
295	Vani_etal_2021.E1.10.obj_rc	1	editor	10.267	9.103	0
295	Vani_etal_2021.E1.10.obj_rc	1	editor	10.098	8.922	1
295	Vani_etal_2021.E1.10.obj_rc	1	editor	10.137	9.154	0
295	Vani_etal_2021.E1.10.obj_rc	1	editor	10.166	9.062	1
295	Vani_etal_2021.E1.10.obj_rc	2	that	6.575	5.881	0
295	Vani_etal_2021.E1.10.obj_rc	2	that	6.655	6.615	1
295	Vani_etal_2021.E1.10.obj_rc	2	that	6.54	6.074	0
295	Vani_etal_2021.E1.10.obj_rc	2	that	6.599	6.486	1
295	Vani_etal_2021.E1.10.obj_rc	3	the	4.376	4.259	0
295	Vani_etal_2021.E1.10.obj_rc	3	the	4.349	4.311	1
295	Vani_etal_2021.E1.10.obj_rc	3	the	4.44	4.488	0
295	Vani_etal_2021.E1.10.obj_rc	3	the	4.352	4.206	1
295	Vani_etal_2021.E1.10.obj_rc	4	writer	6.426	5.492	0
295	Vani_etal_2021.E1.10.obj_rc	4	writer	6.452	5.221	1
295	Vani_etal_2021.E1.10.obj_rc	4	writer	6.327	5.143	0
295	Vani_etal_2021.E1.10.obj_rc	4	writer	6.572	6.213	1
295	Vani_etal_2021.E1.10.obj_rc	5	angered	13.49	12.663	0
295	Vani_etal_2021.E1.10.obj_rc	5	angered	13.42	12.311	1
295	Vani_etal_2021.E1.10.obj_rc	5	angered	13.058	12.517	0
295	Vani_etal_2021.E1.10.obj_rc	5	angered	13.314	12.47	1
296	Vani_etal_2021.E1.11.subj_rc	0	The	3.09	3.267	0
296	Vani_etal_2021.E1.11.subj_rc	0	The	3.089	3.051	1
296	Vani_etal_2021.E1.11.subj_rc	0	The	3.105	2.958	0
296	Vani_etal_2021.E1.11.subj_rc	0	The	3.236	3.376	1
296	Vani_etal_2021.E1.11.subj_rc	1	prisoner	12.689	11.625	0
296	Vani_etal_2021.E1.11.subj_rc	1	prisoner	11.999	10.732	1
296	Vani_etal_2021.E1.11.subj_rc	1	prisoner	12.415	10.679	0
296	Vani_etal_2021.E1.11.subj_rc	1	prisoner	12.192	10.863	1
296	Vani_etal_2021.E1.11.subj_rc	2	that	5.739	5.227	0
296	Vani_etal_2021.E1.11.subj_rc	2	that	5.887	5.299	1
296	Vani_etal_2021.E1.11.subj_rc	2	that	5.778	5.497	0
296	Vani_etal_2021.E1.11.subj_rc	2	that	5.722	5.287	1
296	Vani_etal_2021.E1.11.subj_rc	3	attacked	8.15	6.705	0
296	Vani_etal_2021.E1.11.subj_rc	3	attacked	7.281	7.169	1
296	Vani_etal_2021.E1.11.subj_rc	3	attacked	7.367	6.721	0
296	Vani_etal_2021.E1.11.subj_rc	3	attacked	7.856	7.029	1
296	Vani_etal_2021.E1.11.subj_rc	4	the	1.806	1.734	0
296	Vani_etal_2021.E1.11.subj_rc	4	the	1.988	1.936	1
296	Vani_etal_2021.E1.11.subj_rc	4	the	1.877	1.843	0
296	Vani_etal_2021.E1.11.subj_rc	4	the	1.924	1.518	1
296	Vani_etal_2021.E1.11.subj_rc	5	guard	8.96	6.592	0
296	Vani_etal_2021.E1.11.subj_rc	5	guard	7.395	5.255	1
296	Vani_etal_2021.E1.11.subj_rc	5	guard	8.581	6.903	0
296	Vani_etal_2021.E1.11.subj_rc	5	guard	8.279	6.804	1
297	Vani_etal_2021.E1.11.obj_rc	0	The	3.111	3.359	0
297	Vani_etal_2021.E1.11.obj_rc	0	The	3.085	2.947	1
297	Vani_etal_2021.E1.11.obj_rc	0	The	3.11	3.089	0
297	Vani_etal_2021.E1.11.obj_rc	0	The	3.168	3.335	1
297	Vani_etal_2021.E1.11.obj_rc	1	prisoner	12.115	10.142	0
297	Vani_etal_2021.E1.11.obj_rc	1	prisoner	12.083	10.816	1
297	Vani_etal_2021.E1.11.obj_rc	1	prisoner	12.254	11.397	0
297	Vani_etal_2021.E1.11.obj_rc	1	prisoner	12.117	11.291	1
297	Vani_etal_2021.E1.11.obj_rc	2	that	5.788	5.417	0
297	Vani_etal_2021.E1.11.obj_rc	2	that	5.826	5.067	1
297	Vani_etal_2021.E1.11.obj_rc	2	that	5.902	5.157	0
297	Vani_etal_2021.E1.11.obj_rc	2	that	5.773	5.663	1
297	Vani_etal_2021.E1.11.obj_rc	3	the	3.809	3.754	0
297	Vani_etal_2021.E1.11.obj_rc	3	the	3.707	3.542	1
297	Vani_etal_2021.E1.11.obj_rc	3	the	3.738	3.551	0
297	Vani_etal_2021.E1.11.obj_rc	3	the	3.717	3.933	1
297	Vani_etal_2021.E1.11.obj_rc	4	guard	8.669	7.142	0
297	Vani_etal_2021.E1.11.obj_rc	4	guard	7.29	5.992	1
297	Vani_etal_2021.E1.11.obj_rc	4	guard	7.444	5.542	0
297	Vani_etal_2021.E1.11.obj_rc	4	guard	8.459	7.941	1
297	Vani_etal_2021.E1.11.obj_rc	5	attacked	9.256	9.363	0
297	Vani_etal_2021.E1.11.obj_rc	5	attacked	9.292	7.98	1
297	Vani_etal_2021.E1.11.obj_rc	5	attacked	9.79	8.707	0
297	Vani_etal_2021.E1.11.obj_rc	5	attacked	9.615	9.187	1
298	Vani_etal_2021.E1.12.subj_rc	0	The	3.165	3.119	0
298	Vani_etal_2021.E1.12.subj_rc	0	The	3.088	3.048	1
298	Vani_etal_2021.E1.12.subj_rc	0	The	3.035	2.951	0
298	Vani_etal_2021.E1.12.subj_rc	0	The	3.097	2.944	1
298	Vani_etal_2021.E1.12.subj_rc	1	director	9.381	8.846	0
298	Vani_etal_2021.E1.12.subj_rc	1	director	9.323	8.666	1
298	Vani_etal_2021.E1.12.subj_rc	1	director	9.149	7.754	0
298	Vani_etal_2021.E1.12.subj_rc	1	director	9.441	8.09	1
298	Vani_etal_2021.E1.12.subj_rc	2	that	6.832	6.417	0
298	Vani_etal_2021.E1.12.subj_rc	2	that	7.001	6.957	1
298	Vani_etal_2021.E1.12.subj_rc	2	that	6.792	6.526	0
298	Vani_etal_2021.E1.12.subj_rc	2	that	6.827	7.036	1
298	Vani_etal_2021.E1.12.subj_rc	3	admired	11.683	10.598	0
298	Vani_etal_2021.E1.12.subj_rc	3	admired	11.489	9.941	1
298	Vani_etal_2021.E1.12.subj_rc	3	admired	11.978	10.455	0
298	Vani_etal_2021.E1.12.subj_rc	3	admired	11.826	9.622	1
298	Vani_etal_2021.E1.12.subj_rc	4	the	2.395	2.139	0
298	Vani_etal_2021.E1.12.subj_rc	4	the	2.434	2.008	1
298	Vani_etal_2021.E1.12.subj_rc	4	the	2.484	2.177	0
298	Vani_etal_2021.E1.12.subj_rc	4	the	2.416	2.244	1
298	Vani_etal_2021.E1.12.subj_rc	5	dancer	11.778	10.914	0
298	Vani_etal_2021.E1.12.subj_rc	5	dancer	11.723	11.272	1
298	Vani_etal_2021.E1.12.subj_rc	5	dancer	12.262	10.197	0
298	Vani_etal_2021.E1.12.subj_rc	5	dancer	11.788	10.537	1
299	Vani_etal_2021.E1.12.obj_rc	0	The	3.093	2.856	0
299	Vani_etal_2021.E1.12.obj_rc	0	The	3.176	2.989	1
299	Vani_etal_2021.E1.12.obj_rc	0	The	3.121	3.067	0
299	Vani_etal_2021.E1.12.obj_rc	0	The	3.074	3.381	1
299	Vani_etal_2021.E1.12.obj_rc	1	director	9.341	8.287	0
299	Vani_etal_2021.E1.12.obj_rc	1	director	9.34	9.131	1
299	Vani_etal_2021.E1.12.obj_rc	1	director	9.46	8.24	0
299	Vani_etal_2021.E1.12.obj_rc	1	director	9.288	7.984	1
299	Vani_etal_2021.E1.12.obj_rc	2	that	6.903	6.76	0
299	Vani_etal_2021.E1.12.obj_rc	2	that	7.093	6.921	1
299	Vani_etal_2021.E1.12.obj_rc	2	that	6.837	6.785	0
299	Vani_etal_2021.E1.12.obj_rc	2	that	6.987	6.792	1
299	Vani_etal_2021.E1.12.obj_rc	3	the	4.537	4.174	0
299	Vani_etal_2021.E1.12.obj_rc	3	the	4.514	4.187	1
299	Vani_etal_2021.E1.12.obj_rc	3	the	4.505	4.229	0
299	Vani_etal_2021.E1.12.obj_rc	3	the	4.463	4.57	1
299	Vani_etal_2021.E1.12.obj_rc	4	dancer	12.959	11.671	0
299	Vani_etal_2021.E1.12.obj_rc	4	dancer	12.983	10.97	1
299	Vani_etal_2021.E1.12.obj_rc	4	dancer	12.877	11.45	0
299	Vani_etal_2021.E1.12.obj_rc	4	dancer	12.697	11.127	1
299	Vani_etal_2021.E1.12.obj_rc	5	admired	10.993	10.131	0
299	Vani_etal_2021.E1.12.obj_rc	5	admired	11.38	10.173	1
299	Vani_etal_2021.E1.12.obj_rc	5	admired	11.234	9.949	0
299	Vani_etal_2021.E1.12.obj_rc	5	admired	11.033	10.033	1
300	Vani_etal_2021.E1.13.subj_rc	0	The	3.027	2.856	0
300	Vani_etal_2021.E1.13.subj_rc	0	The	3.2	3.121	1
300	Vani_etal_2021.E1.13.subj_rc	0	The	3.072	2.969	0
300	Vani_etal_2021.E1.13.subj_rc	0	The	3.223	3.171	1
300	Vani_etal_2021.E1.13.subj_rc	1	hiker	14.802	13.087	0
300	Vani_etal_2021.E1.13.subj_rc	1	hiker	14.649	14.207	1
300	Vani_etal_2021.E1.13.subj_rc	1	hiker	15.237	13.603	0
300	Vani_etal_2021.E1.13.subj_rc	1	hiker	14.576	13.247	1
300	Vani_etal_2021.E1.13.subj_rc	2	that	5.551	5.148	0
300	Vani_etal_2021.E1.13.subj_rc	2	that	5.533	5.053	1
300	Vani_etal_2021.E1.13.subj_rc	2	that	5.538	5.059	0
300	Vani_etal_2021.E1.13.subj_rc	2	that	5.482	5.639	1
300	Vani_etal_2021.E1.13.subj_rc	3	passed	6.517	5.9	0
300	Vani_etal_2021.E1.13.subj_rc	3	passed	6.621	5.869	1
300	Vani_etal_2021.E1.13.subj_rc	3	passed	6.52	5.705	0
300	Vani_etal_2021.E1.13.subj_rc	3	passed	6.645	5.511	1
300	Vani_etal_2021.E1.13.subj_rc	4	the	2.536	2.559	0
300	Vani_etal_2021.E1.13.subj_rc	4	the	2.763	3.34	1
300	Vani_etal_2021.E1.13.subj_rc	4	the	3.149	3.071	0
300	Vani_etal_2021.E1.13.subj_rc	4	the	2.77	2.69	1
300	Vani_etal_2021.E1.13.subj_rc	5	fisherman	12.651	11.882	0
300	Vani_etal_2021.E1.13.subj_rc	5	fisherman	12.902	11.654	1
300	Vani_etal_2021.E1.13.subj_rc	5	fisherman	12.724	10.937	0
300	Vani_etal_2021.E1.13.subj_rc	5	fisherman	12.911	11.463	1
301	Vani_etal_2021.E1.13.obj_rc	0	The	3.131	3.1	0
301	Vani_etal_2021.E1.13.obj_rc	0	The	3.099	3.151	1
301	Vani_etal_2021.E1.13.obj_rc	0	The	3.182	3.276	0
301	Vani_etal_2021.E1.13.obj_rc	0	The	2.996	2.951	1
301	Vani_etal_2021.E1.13.obj_rc	1	hiker	14.595	13.389	0
301	Vani_etal_2021.E1.13.obj_rc	1	hiker	15.172	13.759	1
301	Vani_etal_2021.E1.13.obj_rc	1	hiker	14.342	13.558	0
301	Vani_etal_2021.E1.13.obj_rc	1	hiker	14.751	13.0	1
301	Vani_etal_2021.E1.13.obj_rc	2	that	5.496	4.909	0
301	Vani_etal_2021.E1.13.obj_rc	2	that	5.561	5.259	1
301	Vani_etal_2021.E1.13.obj_rc	2	that	5.337	5.205	0
301	Vani_etal_2021.E1.13.obj_rc	2	that	5.489	5.263	1
301	Vani_etal_2021.E1.13.obj_rc	3	the	5.388	4.992	0
301	Vani_etal_2021.E1.13.obj_rc	3	the	5.234	4.767	1
301	Vani_etal_2021.E1.13.obj_rc	3	the	5.458	5.553	0
301	Vani_etal_2021.E1.13.obj_rc	3	the	5.408	5.399	1
301	Vani_etal_2021.E1.13.obj_rc	4	fisherman	10.677	8.95	0
301	Vani_etal_2021.E1.13.obj_rc	4	fisherman	10.154	8.735	1
301	Vani_etal_2021.E1.13.obj_rc	4	fisherman	10.919	9.97	0
301	Vani_etal_2021.E1.13.obj_rc	4	fisherman	10.478	9.893	1
301	Vani_etal_2021.E1.13.obj_rc	5	passed	7.855	7.152	0
301	Vani_etal_2021.E1.13.obj_rc	5	passed	7.713	6.803	1
301	Vani_etal_2021.E1.13.obj_rc	5	passed	7.523	7.367	0
301	Vani_etal_2021.E1.13.obj_rc	5	passed	8.165	7.517	1
302	Vani_etal_2021.E1.14.subj_rc	0	The	3.177	2.682	0
302	Vani_etal_2021.E1.14.subj_rc	0	The	3.211	3.466	1
302	Vani_etal_2021.E1.14.subj_rc	0	The	3.223	3.345	0
302	Vani_etal_2021.E1.14.subj_rc	0	The	3.111	2.971	1
302	Vani_etal_2021.E1.14.subj_rc	1	tenant	13.534	13.245	0
302	Vani_etal_2021.E1.14.subj_rc	1	tenant	13.682	11.512	1
302	Vani_etal_2021.E1.14.subj_rc	1	tenant	13.365	11.602	0
302	Vani_etal_2021.E1.14.subj_rc	1	tenant	13.57	12.666	1
302	Vani_etal_2021.E1.14.subj_rc	2	that	5.219	4.897	0
302	Vani_etal_2021.E1.14.subj_rc	2	that	5.114	4.775	1
302	Vani_etal_2021.E1.14.subj_rc	2	that	5.322	5.181	0
302	Vani_etal_2021.E1.14.subj_rc	2	that	5.323	5.237	1
302	Vani_etal_2021.E1.14.subj_rc	3	despised	12.93	11.529	0
302	Vani_etal_2021.E1.14.subj_rc	3	despised	13.084	12.893	1
302	Vani_etal_2021.E1.14.subj_rc	3	despised	13.058	12.638	0
302	Vani_etal_2021.E1.14.subj_rc	3	despised	13.104	12.244	1
302	Vani_etal_2021.E1.14.subj_rc	4	the	1.56	1.381	0
302	Vani_etal_2021.E1.14.subj_rc	4	the	1.753	1.668	1
302	Vani_etal_2021.E1.14.subj_rc	4	the	1.58	1.32	0
302	Vani_etal_2021.E1.14.subj_rc	4	the	1.579	1.749	1
302	Vani_etal_2021.E1.14.subj_rc	5	landlord	8.366	6.56	0
302	Vani_etal_2021.E1.14.subj_rc	5	landlord	8.458	7.083	1
302	Vani_etal_2021.E1.14.subj_rc	5	landlord	8.453	6.525	0
302	Vani_etal_2021.E1.14.subj_rc	5	landlord	7.975	6.7	1
303	Vani_etal_2021.E1.14.obj_rc	0	The	3.199	2.826	0
303	Vani_etal_2021.E1.14.obj_rc	0	The	3.104	2.893	1
303	Vani_etal_2021.E1.14.obj_rc	0	The	3.131	3.143	0
303	Vani_etal_2021.E1.14.obj_rc	0	The	3.031	2.817	1
303	Vani_etal_2021.E1.14.obj_rc	1	tenant	13.598	12.357	0
303	Vani_etal_2021.E1.14.obj_rc	1	tenant	13.229	12.635	1
303	Vani_etal_2021.E1.14.obj_rc	1	tenant	13.509	13.174	0
303	Vani_etal_2021.E1.14.obj_rc	1	tenant	13.629	11.954	1
303	Vani_etal_2021.E1.14.obj_rc	2	that	5.225	5.119	0
303	Vani_etal_2021.E1.14.obj_rc	2	that	5.196	4.897	1
303	Vani_etal_2021.E1.14.obj_rc	2	that	5.2	4.646	0
303	Vani_etal_2021.E1.14.obj_rc	2	that	5.306	5.187	1
303	Vani_etal_2021.E1.14.obj_rc	3	the	4.227	4.367	0
303	Vani_etal_2021.E1.14.obj_rc	3	the	4.242	3.764	1
303	Vani_etal_2021.E1.14.obj_rc	3	the	4.202	4.027	0
303	Vani_etal_2021.E1.14.obj_rc	3	the	4.19	3.786	1
303	Vani_etal_2021.E1.14.obj_rc	4	landlord	6.106	3.892	0
303	Vani_etal_2021.E1.14.obj_rc	4	landlord	5.903	3.919	1
303	Vani_etal_2021.E1.14.obj_rc	4	landlord	5.517	4.493	0
303	Vani_etal_2021.E1.14.obj_rc	4	landlord	5.713	4.56	1
303	Vani_etal_2021.E1.14.obj_rc	5	despised	13.91	12.215	0
303	Vani_etal_2021.E1.14.obj_rc	5	despised	13.708	12.54	1
303	Vani_etal_2021.E1.14.obj_rc	5	despised	13.912	12.64	0
303	Vani_etal_2021.E1.14.obj_rc	5	despised	13.483	12.3	1
304	Vani_etal_2021.E1.15.subj_rc	0	The	3.054	3.274	0
304	Vani_etal_2021.E1.15.subj_rc	0	The	3.058	3.117	1
304	Vani_etal_2021.E1.15.subj_rc	0	The	3.198	3.077	0
304	Vani_etal_2021.E1.15.subj_rc	0	The	3.097	3.261	1
304	Vani_etal_2021.E1.15.subj_rc	1	soldier	11.362	10.043	0
304	Vani_etal_2021.E1.15.subj_rc	1	soldier	11.564	10.026	1
304	Vani_etal_2021.E1.15.subj_rc	1	soldier	11.283	10.175	0
304	Vani_etal_2021.E1.15.subj_rc	1	soldier	11.394	10.808	1
304	Vani_etal_2021.E1.15.subj_rc	2	that	5.158	4.873	0
304	Vani_etal_2021.E1.15.subj_rc	2	that	4.989	4.429	1
304	Vani_etal_2021.E1.15.subj_rc	2	that	5.065	4.996	0
304	Vani_etal_2021.E1.15.subj_rc	2	that	5.034	4.9	1
304	Vani_etal_2021.E1.15.subj_rc	3	assisted	8.229	7.619	0
304	Vani_etal_2021.E1.15.subj_rc	3	assisted	8.396	8.255	1
304	Vani_etal_2021.E1.15.subj_rc	3	assisted	8.086	8.051	0
304	Vani_etal_2021.E1.15.subj_rc	3	assisted	8.195	7.235	1
304	Vani_etal_2021.E1.15.subj_rc	4	the	2.247	2.339	0
304	Vani_etal_2021.E1.15.subj_rc	4	the	2.113	1.834	1
304	Vani_etal_2021.E1.15.subj_rc	4	the	2.194	1.902	0
304	Vani_etal_2021.E1.15.subj_rc	4	the	2.142	1.92	1
304	Vani_etal_2021.E1.15.subj_rc	5	civilian	9.185	8.14	0
304	Vani_etal_2021.E1.15.subj_rc	5	civilian	8.438	7.486	1
304	Vani_etal_2021.E1.15.subj_rc	5	civilian	9.157	8.481	0
304	Vani_etal_2021.E1.15.subj_rc	5	civilian	8.829	8.329	1
305	Vani_etal_2021.E1.15.obj_rc	0	The	3.168	2.966	0
305	Vani_etal_2021.E1.15.obj_rc	0	The	3.05	2.936	1
305	Vani_etal_2021.E1.15.obj_rc	0	The	3.131	3.149	0
305	Vani_etal_2021.E1.15.obj_rc	0	The	3.237	3.704	1
305	Vani_etal_2021.E1.15.obj_rc	1	soldier	11.32	10.647	0
305	Vani_etal_2021.E1.15.obj_rc	1	soldier	11.501	10.593	1
305	Vani_etal_2021.E1.15.obj_rc	1	soldier	11.052	10.26	0
